UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,8,2019,56,4359685,2124530,2235155,1702180,1751479,254821,293850,23942,24440,111571,129490,4191,4504,27825,31392,1725355,1777311,262468,303670,38022,40395,121446,140131,7525,8215,1832560,1936711,1439773,1484719,243054,280400,15106,16206,108950,126667,3291,3575,22386,25144,1458228,1505143,248457,287528,26270,28966,117607,135852,6148,6695,291970,298444,262407,266760,11767,13450,8836,8234,2621,2823,900,929,5439,6248,267127,272168,14011,16142,11752,11429,3839,4279,1377,1520
P,8,2019,57,4341808,2111757,2230051,1704329,1760902,249773,290227,23241,24224,102753,119454,4292,4463,27369,30781,1727206,1786150,257099,299843,37160,40209,112462,129775,7669,8120,1832018,1943870,1452660,1504835,238630,277669,14852,16228,100327,116767,3441,3551,22108,24820,1470954,1524968,243813,284658,25988,29152,108818,125712,6316,6607,279739,286181,251669,256067,11143,12558,8389,7996,2426,2687,851,912,5261,5961,256252,261182,13286,15185,11172,11057,3644,4063,1353,1513
P,8,2019,58,4374596,2120681,2253915,1721951,1788645,247093,289953,22684,24119,97802,116843,4090,4230,27061,30125,1744494,1813344,254267,299111,36759,40103,107333,126871,7347,7813,1855080,1978915,1483151,1542421,236543,277704,14706,16672,95431,114253,3284,3405,21965,24460,1501237,1562238,241676,284460,26029,29698,103777,122940,6045,6413,265601,275000,238800,246224,10550,12249,7978,7447,2371,2590,806,825,5096,5665,243257,251106,12591,14651,10730,10405,3556,3931,1302,1400
P,8,2019,59,4415999,2142402,2273597,1732285,1796782,253241,295514,22993,24239,102742,122849,4157,4268,26984,29945,1754877,1821238,260297,304757,37050,40092,112211,132767,7379,7806,1875860,1998932,1492666,1550788,242554,283322,14940,16809,100384,120236,3334,3463,21982,24314,1510884,1570388,247610,290161,26296,29735,108733,128813,6057,6456,266542,274665,239619,245994,10687,12192,8053,7430,2358,2613,823,805,5002,5631,243993,250850,12687,14596,10754,10357,3478,3954,1322,1350
P,8,2019,60,4268861,2061699,2207162,1676430,1754176,239507,282909,21269,22772,95317,115179,3842,3928,25334,28198,1697540,1777381,246036,291322,34712,38143,104199,124313,6775,7125,1820779,1954487,1459799,1527844,229822,271603,14086,15876,93160,112799,3115,3221,20797,23144,1477002,1546691,234530,277845,25058,28581,100983,120786,5605,5957,240920,252675,216631,226332,9685,11306,7183,6896,2157,2380,727,707,4537,5054,220538,230690,11506,13477,9654,9562,3216,3527,1170,1168
P,8,2019,61,4205559,2023348,2182211,1651077,1742036,229223,272227,20096,21959,94965,115047,3604,3820,24383,27122,1671347,1764219,235555,280387,33188,36859,103362,123804,6409,6836,1799874,1942969,1450403,1527587,219950,261469,13549,15582,92973,112903,2927,3118,20072,22310,1466933,1545654,224522,267549,24340,27917,100417,120537,5308,5704,223474,239242,200674,214449,9273,10758,6547,6377,1992,2144,677,702,4311,4812,204414,218565,11033,12838,8848,8942,2945,3267,1101,1132
P,8,2019,62,4161729,1993848,2167881,1631660,1734220,223350,270279,19880,21370,91874,112020,3496,3617,23588,26375,1651238,1755880,229522,278123,32780,36346,99817,120071,6197,6606,1779396,1935396,1439091,1525715,214563,259834,13333,15198,89988,109994,2875,2948,19546,21707,1455151,1543332,219080,265669,24017,27698,97083,116986,5206,5491,214452,232485,192569,208505,8787,10445,6547,6172,1886,2026,621,669,4042,4668,196087,212548,10442,12454,8763,8648,2734,3085,991,1115
P,8,2019,63,4007743,1911641,2096102,1566136,1676199,211426,259324,18590,20591,89975,111079,3225,3476,22289,25433,1584720,1697038,217158,266867,30782,35021,97397,118966,5806,6303,1709508,1874112,1384703,1477154,203099,249359,12503,14812,88166,108980,2637,2903,18400,20904,1399900,1494091,207211,254928,22570,26863,94750,115827,4856,5303,202133,221990,181433,199045,8327,9965,6087,5779,1809,2099,588,573,3889,4529,184820,202947,9947,11939,8212,8158,2647,3139,950,1000
P,8,2019,64,3949092,1878465,2070627,1544471,1662413,202966,250353,17879,19524,88655,110868,3075,3373,21419,24096,1562195,1682058,208471,257521,29781,33070,95743,118412,5577,6125,1684232,1855303,1369494,1468452,195005,241087,12298,14139,86967,108950,2551,2787,17917,19888,1384183,1484423,199055,246416,22298,25481,93298,115571,4716,5160,194233,215324,174977,193961,7961,9266,5581,5385,1688,1918,524,586,3502,4208,178012,197635,9416,11105,7483,7589,2445,2841,861,965
P,8,2019,65,3789429,1791184,1998245,1481773,1613125,187358,236645,16380,18290,83185,104552,2815,3152,19673,22481,1498199,1631435,192336,243261,27560,31291,89540,111283,4970,5735,1615234,1799112,1323031,1433368,180035,228255,11491,13438,81754,102775,2349,2604,16574,18672,1336754,1448374,183700,233202,21011,24407,87421,108704,4240,4847,175950,199133,158742,179757,7323,8390,4889,4852,1431,1777,466,548,3099,3809,161445,183061,8636,10059,6549,6884,2119,2579,730,888
P,8,2019,66,3622907,1705838,1917069,1418930,1556355,171913,220375,15208,16958,78789,99322,2677,2894,18321,21165,1434187,1573683,176407,226473,25665,29275,84706,105732,4743,5308,1544152,1731620,1273056,1388697,165275,212502,10711,12541,77404,97738,2257,2427,15449,17715,1285825,1403015,168562,217128,19615,23008,82694,103370,4059,4534,161686,185449,145874,167658,6638,7873,4497,4417,1385,1584,420,467,2872,3450,148362,170668,7845,9345,6050,6267,2012,2362,684,774
P,8,2019,67,3482798,1636271,1846527,1368345,1503939,159877,209004,13897,15921,74704,95549,2551,2787,16897,19327,1382379,1519793,164085,214516,23673,27424,80034,101171,4534,4997,1486988,1673917,1233327,1347859,153858,201626,9934,11799,73434,94048,2162,2357,14273,16228,1245074,1361004,156977,205810,18264,21652,78209,98992,3882,4262,149283,172610,135018,156080,6019,7378,3963,4122,1270,1501,389,430,2624,3099,137305,158789,7108,8706,5409,5772,1825,2179,652,735
P,8,2019,68,3349459,1566324,1783135,1310790,1451217,154140,204526,13316,15181,69793,91279,2316,2562,15969,18370,1324050,1466225,158089,209927,22762,26221,74691,96463,4153,4648,1423777,1617692,1181569,1301674,148431,197499,9626,11183,68633,89775,1986,2173,13532,15388,1192708,1314067,151372,201617,17721,20643,73012,94295,3610,3976,142547,165443,129221,149543,5709,7027,3690,3998,1160,1504,330,389,2437,2982,131342,152158,6717,8310,5041,5578,1679,2168,543,672
P,8,2019,69,3252182,1519576,1732606,1266536,1406057,149216,197412,12941,14515,73048,94414,2360,2521,15475,17687,1279373,1420406,153087,202619,22123,24964,77772,99645,4146,4592,1383682,1571580,1143435,1260279,143697,190463,9448,10848,71961,92992,1981,2160,13160,14838,1154273,1272175,146606,194406,17318,19810,76184,97548,3577,3955,135894,161026,123101,145778,5519,6949,3493,3667,1087,1422,379,361,2315,2849,125100,148231,6481,8213,4805,5154,1588,2097,569,637
P,8,2019,70,3144568,1465920,1678648,1233504,1376130,136228,183062,12116,13515,67574,86898,2246,2452,14252,16591,1245362,1389740,139644,187835,20658,23556,71890,91517,3913,4319,1341377,1530728,1120466,1241864,131349,176844,8899,10171,66551,85683,1911,2095,12201,14071,1130552,1253298,133913,180500,16329,18917,70399,89736,3369,3729,124543,147920,113038,134266,4879,6218,3217,3344,1023,1215,335,357,2051,2520,114810,136442,5731,7335,4329,4639,1491,1781,544,590
P,8,2019,71,3080786,1433792,1646994,1215927,1362218,127374,172762,11235,12781,63794,81102,2007,2252,13455,15879,1227139,1375334,130666,177191,19354,22414,67754,85527,3547,4046,1316383,1506041,1109231,1234182,122750,166968,8352,9673,62857,79903,1709,1927,11484,13388,1118710,1245107,125264,170331,15382,18010,66380,83777,3083,3494,117409,140953,106696,128036,4624,5794,2883,3108,937,1199,298,325,1971,2491,108429,130227,5402,6860,3972,4404,1374,1750,464,552
P,8,2019,72,3199304,1487036,1712268,1282150,1443840,119274,162562,11223,12364,58973,75672,1898,1975,13518,15855,1293514,1457064,122465,166962,19668,22254,62701,79877,3432,3667,1376630,1577210,1181590,1320776,115177,157133,8431,9508,58120,74538,1629,1685,11683,13570,1191367,1331989,117646,160568,15882,18165,61402,78253,2979,3190,110406,135058,100560,123064,4097,5429,2792,2856,853,1134,269,290,1835,2285,102147,125075,4819,6394,3786,4089,1299,1624,453,477
P,8,2019,73,2387814,1100070,1287744,935363,1068359,93354,130788,8568,9890,50708,64503,1701,1758,10376,12446,944078,1078644,95820,134185,14756,17232,53790,68138,2960,3236,1005987,1169146,849645,960441,89704,125767,6277,7432,50003,63538,1475,1514,8883,10454,857075,968988,91545,128331,11676,13718,52750,66721,2579,2828,94083,118598,85718,107918,3650,5021,2291,2458,705,965,226,244,1493,1992,87003,109656,4275,5854,3080,3514,1040,1417,381,408
P,8,2019,74,2279657,1042914,1236743,886734,1026089,89336,126962,7954,9394,47706,60959,1474,1658,9710,11681,894873,1035761,91631,130148,13758,16312,50556,64323,2712,3051,954669,1125205,806183,924218,86062,122473,5892,7115,46994,60081,1263,1421,8275,9897,813052,932340,87776,124883,10923,13111,49527,63037,2360,2647,88245,111538,80551,101871,3274,4489,2062,2279,712,878,211,237,1435,1784,81821,103421,3855,5265,2835,3201,1029,1286,352,404
P,8,2019,75,2198177,998410,1199767,854973,1004445,81739,117875,7341,8681,44131,56137,1338,1476,8888,11153,862443,1013678,83767,120988,12688,15407,46728,59217,2456,2821,919704,1096525,783042,910020,78694,113897,5514,6579,43572,55284,1170,1273,7712,9472,789479,917798,80266,116284,10250,12433,45895,57990,2171,2471,78706,103242,71931,94425,3045,3978,1827,2102,559,853,168,203,1176,1681,72964,95880,3501,4704,2438,2974,833,1227,285,350
P,8,2019,76,2226620,1005486,1221134,871123,1035143,77370,115000,6778,8239,40628,50725,1188,1314,8399,10713,878236,1044090,79274,117899,11979,14798,42918,53586,2214,2546,932386,1122582,804204,945156,74575,110985,5216,6249,40053,49988,1048,1128,7290,9076,810380,952687,76021,113141,9849,11991,42069,52476,1948,2229,73100,98552,66919,89987,2795,4015,1562,1990,575,737,140,186,1109,1637,67856,91403,3253,4758,2130,2807,849,1110,266,317
P,8,2019,77,1927601,862605,1064996,741773,895788,68144,102387,6030,7267,38171,49093,1023,1219,7464,9242,748006,903486,69878,104852,10624,12924,40295,51616,1901,2245,797394,976572,682036,814658,65634,99035,4651,5527,37699,48416,887,1019,6487,7917,687429,821196,66980,100929,8726,10491,39593,50644,1661,1941,65211,88424,59737,81130,2510,3352,1379,1740,472,677,136,200,977,1325,60577,82290,2898,3923,1898,2433,702,972,240,304
P,8,2019,78,1731311,765443,965868,656775,810278,60858,94886,5442,6601,34789,44531,956,1051,6623,8521,662358,817361,62346,97170,9466,11774,36725,46928,1753,2038,705750,883867,602052,734941,58598,91753,4193,5113,34356,43908,845,891,5706,7261,606840,740941,59711,93504,7745,9626,36071,46001,1549,1759,59693,82001,54723,75337,2260,3133,1249,1488,433,623,111,160,917,1260,55518,76420,2635,3666,1721,2148,654,927,204,279
P,8,2019,79,1606149,703973,902176,601032,754075,57165,90209,5045,6222,33642,42684,911,1091,6178,7895,606203,760648,58576,92364,8704,10947,35548,44875,1654,2014,647283,823359,549068,681754,55038,87122,3834,4782,33196,42095,786,897,5361,6709,553545,687289,56114,88761,7056,8887,34902,44025,1454,1708,56690,78817,51964,72321,2127,3087,1211,1440,446,589,125,194,817,1186,52658,73359,2462,3603,1648,2060,646,850,200,306
P,8,2019,80,1478419,644865,833554,553913,701658,50475,80335,4294,5500,30078,37904,737,998,5368,7159,558456,707616,51698,82226,7485,9767,31683,39946,1382,1870,593501,761315,506753,635247,48489,77514,3257,4240,29717,37370,632,852,4653,6092,510662,640307,49423,78928,6072,7960,31153,39160,1224,1603,51364,72239,47160,66411,1986,2821,1037,1260,361,534,105,146,715,1067,47794,67309,2275,3298,1413,1807,530,786,158,267
P,8,2019,81,1385544,595806,789738,513041,666078,45574,75488,3934,5254,27556,35551,710,906,4991,6461,517247,671457,46716,77246,6916,9020,29051,37420,1280,1668,548842,722078,469820,603965,43853,72805,3045,4042,27216,35073,601,738,4307,5455,473427,608475,44713,74131,5677,7314,28547,36698,1098,1400,46964,67660,43221,62113,1721,2683,889,1212,340,478,109,168,684,1006,43820,62982,2003,3115,1239,1706,504,722,182,268
P,8,2019,82,1247904,528812,719092,455000,605982,40567,68921,3428,4613,24776,32789,626,817,4415,5970,458780,610974,41581,70521,6015,8079,26137,34517,1122,1543,486319,657026,415895,548917,38958,66517,2621,3510,24483,32303,537,681,3825,5098,419154,553145,39714,67743,4923,6539,25704,33829,976,1324,42493,62066,39105,57065,1609,2404,807,1103,293,486,89,136,590,872,39626,57829,1867,2778,1092,1540,433,688,146,219
P,8,2019,83,1152995,481099,671896,414203,566256,37111,65138,3064,4257,22240,30144,540,710,3941,5391,417517,570734,38002,66631,5333,7433,23487,31672,1026,1308,442122,614215,378251,513116,35636,62945,2361,3247,21982,29733,468,603,3424,4571,381125,516883,36302,64076,4365,6000,23106,31076,899,1136,38977,57681,35952,53140,1475,2193,703,1010,258,411,72,107,517,820,36392,53851,1700,2555,968,1433,381,596,127,172
P,8,2019,84,1070207,437857,632350,378109,534449,33162,60381,2750,3949,19845,27834,491,642,3500,5095,381063,538665,33947,61717,4759,6921,20928,29327,952,1235,402194,577877,345116,484210,31887,58353,2117,2987,19595,27436,431,534,3048,4357,347681,487789,32492,59374,3906,5600,20555,28748,843,1051,35663,54473,32993,50239,1275,2028,633,962,250,398,60,108,452,738,33382,50876,1455,2343,853,1321,373,579,109,184
P,8,2019,85,930638,374786,555852,323747,469903,28167,53060,2262,3319,17150,24523,459,577,3001,4470,326314,473668,28833,54260,3953,5881,18113,25878,820,1097,344397,508673,295583,426347,27138,51298,1712,2508,16949,24176,394,500,2621,3844,297821,429574,27649,52213,3219,4760,17806,25372,717,955,30389,47179,28164,43556,1029,1762,550,811,201,347,65,77,380,626,28493,44094,1184,2047,734,1121,307,506,103,142
P,8,2019,86,853707,336229,517478,291415,438380,24598,48261,2010,3041,15210,23272,387,501,2609,4023,293635,441731,25180,49317,3464,5368,16076,24450,698,1010,309937,474790,267049,398866,23668,46696,1556,2343,15032,22977,338,434,2294,3474,268993,401742,24121,47520,2852,4400,15816,24027,617,892,26292,42688,24366,39514,930,1565,454,698,178,295,49,67,315,549,24642,39989,1059,1797,612,968,260,423,81,118
P,8,2019,87,780712,300565,480147,262024,409493,20978,42998,1697,2722,13232,20762,344,446,2290,3726,263978,412619,21499,44006,2960,4862,13985,21819,649,901,276805,440871,239902,373131,20224,41586,1281,2066,13067,20495,300,391,2031,3202,241631,375795,20645,42385,2406,3945,13755,21428,573,784,23760,39276,22122,36362,754,1412,416,656,165,267,44,55,259,524,22347,36824,854,1621,554,917,230,391,76,117
P,8,2019,88,701737,264215,437522,231765,375676,17392,37266,1413,2356,11361,18614,295,390,1989,3220,233463,378365,17831,38158,2512,4206,12035,19549,546,768,243087,402260,212065,342992,16742,36038,1049,1749,11244,18396,259,335,1728,2750,213538,345269,17081,36722,2013,3367,11845,19212,478,674,21128,35262,19700,32684,650,1228,364,607,117,218,36,55,261,470,19925,33096,750,1436,499,839,190,337,68,94
P,8,2019,89,638370,233836,404534,204540,346689,15610,34676,1314,2147,10378,17669,266,377,1728,2976,206008,349183,15997,35471,2288,3858,10931,18530,486,730,214955,371969,186935,316410,15002,33586,984,1624,10282,17464,239,321,1513,2564,188221,318550,15309,34190,1840,3139,10780,18228,435,631,18881,32565,17605,30279,608,1090,330,523,96,205,27,56,215,412,17787,30633,688,1281,448,719,151,302,51,99
P,8,2019,90,538131,191837,346294,168422,297888,12311,29243,1044,1666,8399,14645,209,331,1452,2521,169643,299984,12646,29953,1885,3116,8851,15347,393,640,176571,319455,154222,272977,11820,28290,788,1253,8303,14473,184,288,1254,2174,155273,274772,12076,28852,1533,2529,8696,15096,342,561,15266,26839,14200,24911,491,953,256,413,96,172,25,43,198,347,14370,25212,570,1101,352,587,155,251,51,79
P,8,2019,91,467397,161275,306122,141852,264115,10130,25265,857,1503,7080,12746,147,261,1209,2232,142878,265971,10392,25870,1531,2785,7477,13383,306,555,148790,283310,130181,242994,9745,24435,648,1122,7020,12600,128,222,1068,1937,131085,244586,9960,24912,1249,2263,7383,13169,272,481,12485,22812,11671,21121,385,830,209,381,60,146,19,39,141,295,11793,21385,432,958,282,522,94,214,34,74
P,8,2019,92,394787,132178,262609,116014,226819,8346,21532,664,1294,6027,10883,120,211,1007,1870,116868,228392,8586,22031,1230,2381,6341,11408,238,435,122337,243910,106779,209505,8068,20836,525,983,5974,10761,105,182,886,1643,107530,210879,8260,21237,1029,1962,6256,11230,209,380,9841,18699,9235,17314,278,696,139,311,53,122,15,29,121,227,9338,17513,326,794,201,419,85,178,29,55
P,8,2019,93,322649,104230,218419,91304,188495,6669,17981,527,1041,4836,9151,93,197,801,1554,91982,189798,6866,18420,976,1926,5087,9576,191,381,96354,202969,83959,174164,6427,17442,399,787,4789,9047,82,171,698,1358,84548,175300,6577,17795,798,1575,5011,9425,168,338,7876,15450,7345,14331,242,539,128,254,47,104,11,26,103,196,7434,14498,289,625,178,351,76,151,23,43
P,8,2019,94,264452,82048,182404,71620,157452,5207,14779,429,846,4089,7803,68,171,635,1353,72157,158584,5355,15200,776,1629,4298,8142,153,316,76028,169949,65998,145900,5032,14327,324,650,4054,7718,58,151,562,1203,66474,146903,5150,14682,635,1359,4239,8022,133,280,6020,12455,5622,11552,175,452,105,196,35,85,10,20,73,150,5683,11681,205,518,141,270,59,120,20,36
P,8,2019,95,208147,62431,145716,54267,126099,3965,11574,314,675,3339,6249,61,126,485,993,54681,126932,4091,11859,585,1252,3497,6519,114,244,57846,136280,49981,117343,3825,11236,240,521,3310,6185,55,111,435,884,50351,118082,3929,11474,488,1041,3456,6429,104,217,4585,9436,4286,8756,140,338,74,154,29,64,6,15,50,109,4330,8850,162,385,97,211,41,90,10,27
P,8,2019,96,158335,46334,112001,40054,96640,2953,9011,250,486,2645,4966,43,95,389,803,40381,97303,3051,9253,457,956,2779,5169,95,195,42894,104937,36834,90059,2855,8760,193,384,2626,4926,37,84,349,724,37129,90650,2938,8967,380,816,2749,5110,84,175,3440,7064,3220,6581,98,251,57,102,19,40,6,11,40,79,3252,6653,113,286,77,140,30,59,11,20
P,8,2019,97,118400,33239,85161,28544,73512,2126,6843,171,372,2087,3742,30,87,281,605,28783,74010,2200,7029,323,715,2182,3905,69,165,30933,79935,26392,68653,2059,6658,138,298,2069,3705,26,78,249,543,26604,69097,2118,6818,273,609,2154,3854,57,148,2306,5226,2152,4859,67,185,33,74,18,37,4,9,32,62,2179,4913,82,211,50,106,28,51,12,17
P,8,2019,98,86153,23474,62679,20185,53897,1462,5060,114,281,1488,2898,24,58,201,485,20354,54288,1522,5217,222,557,1553,3029,52,123,21924,58970,18745,50464,1415,4931,88,224,1480,2876,20,53,176,422,18894,50804,1466,5062,182,470,1539,2988,42,109,1550,3709,1440,3433,47,129,26,57,8,22,4,5,25,63,1460,3484,56,155,40,87,14,41,10,14
P,8,2019,99,60127,15597,44530,13187,37803,1066,3890,81,197,1090,2269,21,38,152,333,13309,38070,1110,4000,164,381,1140,2364,43,82,14554,41907,12228,35369,1033,3795,64,161,1080,2255,17,34,132,293,12335,35603,1068,3886,137,327,1123,2336,36,71,1043,2623,959,2434,33,95,17,36,10,14,4,4,20,40,974,2467,42,114,27,54,17,28,7,11
P,8,2019,100,100158,23397,76761,19026,63502,1748,7334,152,374,2191,4826,38,88,242,637,19220,64011,1824,7573,279,724,2268,4986,78,178,21886,72567,17644,59667,1698,7156,120,321,2180,4790,35,80,209,553,17811,60105,1761,7355,228,632,2245,4928,67,158,1511,4194,1382,3835,50,178,32,53,11,36,3,8,33,84,1409,3906,63,218,51,92,23,58,11,20
P,9,2019,999,328814479,162029547,166784932,124420415,126426468,21179677,23004840,2114960,2083820,9349189,10232493,412558,399754,4552748,4637557,128477160,130537319,23223811,25132671,3467655,3498011,11038615,11918256,815791,806363,131341285,136687681,97441026,100011807,19733682,21510334,1201516,1238422,9049165,9931298,302941,297555,3612955,3698265,100658795,103286733,21342253,23194376,2160467,2261699,10479811,11358095,618382,617225,30688262,30097251,26979389,26414661,1445995,1494506,913444,845398,300024,301195,109617,102199,939793,939292,27818365,27250586,1881558,1938295,1307188,1236312,558804,560161,197409,189138
P,9,2019,0,3783287,1935245,1848042,1392602,1328060,291256,280028,31215,29858,95541,90800,5697,5453,118934,113843,1502285,1433045,356075,342249,54660,52273,138892,132164,13997,13377,1431777,1366465,962326,916623,264228,254111,16114,15375,89980,85498,3900,3729,95229,91129,1050578,1001069,317082,304850,31422,29992,126021,119879,9998,9551,503468,481577,430276,411437,27028,25917,15101,14483,5561,5302,1797,1724,23705,22714,451707,431976,38993,37399,23238,22281,12871,12285,3999,3826
P,9,2019,1,3818697,1953030,1865667,1407358,1339446,292226,284414,31318,30090,99387,93701,5779,5543,116962,112473,1515087,1443030,355253,345564,54735,52519,142435,134705,14021,13401,1447256,1379929,974639,924275,265135,258191,16217,15459,93787,88362,3974,3796,93504,89846,1061164,1007400,316367,307901,31525,30075,129613,122459,10051,9587,505774,485738,432719,415171,27091,26223,15101,14631,5600,5339,1805,1747,23458,22627,453923,435630,38886,37663,23210,22444,12822,12246,3970,3814
P,9,2019,2,3905768,1997190,1908578,1437220,1368136,298617,290909,31944,30693,104100,98352,5921,5701,119388,114787,1547158,1473837,362883,353296,55808,53560,148137,140241,14343,13727,1479260,1411012,993949,942749,270910,264045,16515,15752,98376,92905,4081,3913,95429,91648,1082227,1027523,323118,314709,32098,30631,135054,127756,10297,9831,517930,497566,443271,425387,27707,26864,15429,14941,5724,5447,1840,1788,23959,23139,464931,446314,39765,38587,23710,22929,13083,12485,4046,3896
P,9,2019,3,3992301,2039964,1952337,1464570,1395360,306387,299193,32642,31499,108544,103108,6082,5891,121739,117286,1576620,1503311,371957,362961,56957,54850,153483,145929,14675,14114,1507294,1440363,1008434,957456,278082,271724,16737,16070,102654,97521,4190,4055,97197,93537,1098293,1043926,331303,323443,32564,31240,140065,133127,10529,10116,532670,511974,456136,437904,28305,27469,15905,15429,5890,5587,1892,1836,24542,23749,478327,459385,40654,39518,24393,23610,13418,12802,4146,3998
P,9,2019,4,4039100,2064965,1974135,1480961,1410810,309102,301439,32674,31656,113186,106546,6154,5947,122888,117737,1594058,1519168,375114,365230,57204,55119,158696,149729,14852,14172,1530404,1459119,1023115,970197,280248,273570,17069,16230,107394,101003,4286,4112,98292,94007,1113961,1057085,333794,325298,33120,31482,145431,137024,10743,10212,534561,515016,457846,440613,28854,27869,15605,15426,5792,5543,1868,1835,24596,23730,480097,462083,41320,39932,24084,23637,13265,12705,4109,3960
P,9,2019,5,4039473,2066686,1972787,1483978,1410277,309515,301775,33078,31918,112286,106253,5998,5786,121831,116778,1596092,1517757,374587,365056,57577,55330,157595,148914,14754,14019,1535656,1463224,1029414,974380,280527,273860,17368,16691,106698,100941,4215,4060,97434,93292,1119476,1060617,333271,325207,33424,31986,144565,136501,10701,10160,531030,509563,454564,435897,28988,27915,15710,15227,5588,5312,1783,1726,24397,23486,476616,457140,41316,39849,24153,23344,13030,12413,4053,3859
P,9,2019,6,4011852,2050105,1961747,1470747,1403352,307953,300249,33042,31657,112345,105995,5938,5699,120080,114795,1581151,1508831,371702,362034,57287,54928,157298,148271,14742,13951,1524532,1455105,1020139,968975,279685,272991,17539,16805,106962,100715,4201,3967,96006,91652,1108792,1053549,331319,323081,33438,32048,144550,135954,10686,9995,525573,506642,450608,434377,28268,27258,15503,14852,5383,5280,1737,1732,24074,23143,472359,455282,40383,38953,23849,22880,12748,12317,4056,3956
P,9,2019,7,4021460,2055010,1966450,1478999,1411436,308454,299433,33385,32252,109938,104371,5783,5566,118451,113392,1587846,1515644,371396,360151,57690,55511,153975,146126,14431,13793,1525066,1455202,1023845,972152,280523,272545,17579,16991,104648,99258,4051,3891,94420,90365,1110975,1055554,331368,321656,33487,32204,141405,134049,10411,9926,529944,511248,455154,439284,27931,26888,15806,15261,5290,5113,1732,1675,24031,23027,476871,460090,40028,38495,24203,23307,12570,12077,4020,3867
P,9,2019,8,4069815,2082046,1987769,1506239,1433766,311538,302442,32723,31647,107002,101469,5729,5455,118815,112990,1615485,1537577,374763,362780,57348,55190,150819,142959,14425,13682,1538287,1464529,1035862,981685,284376,275942,17908,17007,101828,96497,3983,3789,94330,89609,1122957,1064353,335321,324535,33965,32333,138235,130946,10347,9781,543759,523240,470377,452081,27162,26500,14815,14640,5174,4972,1746,1666,24485,23381,492528,473224,39442,38245,23383,22857,12584,12013,4078,3901
P,9,2019,9,4072580,2079123,1993457,1498956,1432134,311449,302361,32870,31883,110260,105823,5906,5739,119682,115517,1609127,1538320,375357,364586,57552,55895,154168,147793,14545,13981,1534976,1468653,1030683,980509,283375,275031,17440,17186,104593,100452,4029,3915,94856,91560,1118391,1065028,334757,324983,33410,32806,141025,135358,10363,9940,544147,524804,468273,451625,28074,27330,15430,14697,5667,5371,1877,1824,24826,23957,490736,473292,40600,39603,24142,23089,13143,12435,4182,4041
P,9,2019,10,4048991,2065342,1983649,1485368,1419713,312149,304798,33044,32040,111112,107325,6264,6107,117405,113666,1593203,1524129,375137,366605,57040,54932,154251,148469,14554,14195,1531357,1468679,1028412,979416,282999,276266,17435,16941,105066,101555,4251,4096,93194,90405,1114406,1062852,333863,326215,32906,31740,140900,135869,10340,10023,533985,514970,456956,440297,29150,28532,15609,15099,6046,5770,2013,2011,24211,23261,478797,461277,41274,40390,24134,23192,13351,12600,4214,4172
P,9,2019,11,4175646,2131598,2044048,1535929,1465479,323146,315161,34073,32709,114584,110506,6374,6136,117492,114057,1643695,1570145,386362,377447,57879,55929,157473,151465,14957,14110,1580643,1516093,1062912,1012645,293288,286522,17853,17428,108576,104711,4305,4113,93709,90674,1149207,1096185,344624,337023,33341,32368,144369,138779,10638,9978,550955,527955,473017,452834,29858,28639,16220,15281,6008,5795,2069,2023,23783,23383,494488,473960,41738,40424,24538,23561,13104,12686,4319,4132
P,9,2019,12,4211461,2150585,2060876,1556371,1485862,324574,315371,34756,33398,113809,109080,6365,6266,114710,110899,1661619,1587431,385957,375371,58634,56434,155557,148933,14748,14302,1595662,1527962,1079139,1027468,295018,286981,18058,17791,107830,103392,4311,4194,91306,88136,1163292,1108500,344770,335646,33595,32641,142518,136557,10476,10088,554923,532914,477232,458394,29556,28390,16698,15607,5979,5688,2054,2072,23404,22763,498327,478931,41187,39725,25039,23793,13039,12376,4272,4214
