UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,8,2020,10,4077052,2081096,1995956,1498222,1431521,312119,303246,32960,32022,111957,107378,5986,5842,119852,115947,1608565,1538078,376207,365799,57572,56065,155953,149506,14599,14087,1535685,1470077,1029575,979616,283521,275565,17372,17154,106195,101908,4080,3966,94942,91868,1117371,1064398,335020,325727,33258,32793,142697,136941,10400,9980,545411,525879,468647,451905,28598,27681,15588,14868,5762,5470,1906,1876,24910,24079,491194,473680,41187,40072,24314,23272,13256,12565,4199,4107
P,8,2020,11,4064522,2073363,1991159,1490567,1424761,313958,306361,33072,32017,112072,108317,6263,6143,117431,113560,1598381,1529108,377040,368082,57096,54856,155092,149418,14574,14228,1536225,1473620,1030810,981962,284589,277769,17409,16936,106001,102532,4231,4135,93185,90286,1116755,1065308,335475,327658,32906,31660,141753,136815,10342,10077,537138,517539,459757,442799,29369,28592,15663,15081,6071,5785,2032,2008,24246,23274,481626,463800,41565,40424,24190,23196,13339,12603,4232,4151
P,8,2020,12,4192031,2139656,2052375,1541182,1470975,324404,316568,34249,32903,115790,111728,6445,6178,117586,114023,1649030,1575566,387618,378824,58157,56139,158709,152687,15033,14169,1584881,1520723,1064686,1014855,294414,287705,17931,17496,109810,105921,4361,4126,93679,90620,1150954,1098301,345681,338144,33457,32435,145620,139996,10678,10013,554775,531652,476496,456120,29990,28863,16318,15407,5980,5807,2084,2052,23907,23403,498076,477265,41937,40680,24700,23704,13089,12691,4355,4156
P,8,2020,13,4220230,2155305,2064925,1559218,1488348,325598,316007,34887,33352,114762,110126,6417,6307,114423,110785,1664190,1589785,386808,375883,58684,56394,156479,149978,14772,14349,1598339,1530046,1080242,1028031,295927,287556,18064,17752,108738,104436,4367,4232,91001,88039,1164100,1108947,345458,336123,33528,32606,143415,137627,10523,10132,556966,534879,478976,460317,29671,28451,16823,15600,6024,5690,2050,2075,23422,22746,500090,480838,41350,39760,25156,23788,13064,12351,4249,4217
P,8,2020,14,4188678,2139890,2048788,1557673,1483273,317916,310365,34322,32870,113691,110485,6335,6082,109953,105713,1658449,1580137,375911,366702,57589,55130,154219,148959,14356,13698,1593294,1524114,1085874,1030358,289536,282800,18042,17549,107819,105082,4305,4115,87718,84210,1166569,1107808,336642,328656,33170,31977,141779,137179,10245,9711,546596,524674,471799,452915,28380,27565,16280,15321,5872,5403,2030,1967,22235,21503,491880,472329,39269,38046,24419,23153,12440,11780,4111,3987
P,8,2020,15,4179228,2133268,2045960,1559183,1485030,313613,305264,33915,33007,115097,114281,6341,6165,105119,102213,1655377,1578365,368383,359004,56767,55030,154016,151747,13959,13558,1596165,1531101,1094513,1039664,285979,278658,17984,17571,109504,109013,4347,4307,83838,81888,1171542,1114676,330453,322552,32852,31941,142160,140563,9978,9835,537103,514859,464670,445366,27634,26606,15931,15436,5593,5268,1994,1858,21281,20325,483835,463689,37930,36452,23915,23089,11856,11184,3981,3723
P,8,2020,16,4186386,2135332,2051054,1567378,1494733,311021,303164,33117,32226,116162,116248,6163,5878,101491,98805,1660181,1585044,363165,354408,55520,54040,154035,152720,13660,13133,1610227,1544969,1111704,1055775,284458,277550,17886,17249,110642,111028,4307,4098,81230,79269,1186278,1128448,326867,319443,32685,31785,142524,141743,9920,9479,525105,506085,455674,438958,26563,25614,15231,14977,5520,5220,1856,1780,20261,19536,473903,456596,36298,34965,22835,22255,11511,10977,3740,3654
P,8,2020,17,4170815,2126778,2044037,1563785,1491639,309565,302233,32802,31724,117395,117837,6098,5836,97133,94768,1652379,1578178,359196,350715,54884,53335,153397,152974,13437,12777,1609524,1544783,1114456,1057600,283384,277418,17580,16986,112007,112657,4250,4104,77847,76018,1185718,1127285,323851,317010,32243,31415,142349,142210,9736,9360,517254,499254,449329,434039,26181,24815,15222,14738,5388,5180,1848,1732,19286,18750,466661,450893,35345,33705,22641,21920,11048,10764,3701,3417
P,8,2020,18,4172941,2128528,2044413,1563523,1490647,315647,307953,32836,31510,117003,116645,5956,5751,93563,91907,1648776,1574181,363170,355307,54692,53221,151484,149960,13038,12610,1614765,1549987,1116354,1060209,289777,283144,17783,17154,111783,111713,4209,4028,74859,73739,1184781,1127511,328557,321846,32255,31697,140761,139721,9579,9223,513763,494426,447169,430438,25870,24809,15053,14356,5220,4932,1747,1723,18704,18168,463995,446670,34613,33461,22437,21524,10723,10239,3459,3387
P,8,2020,19,4277210,2185649,2091561,1601461,1522365,327402,318174,33011,31910,123636,122243,6030,5872,94109,90997,1686933,1605172,375070,364704,55453,53619,158338,155256,13192,12820,1667450,1594975,1149865,1089408,301362,293509,18147,17595,118455,117389,4310,4091,75311,72983,1218388,1156034,340143,331565,33235,32206,147753,145245,9711,9353,518199,496586,451596,432957,26040,24665,14864,14315,5181,4854,1720,1781,18798,18014,468545,449138,34927,33139,22218,21413,10585,10011,3481,3467
P,8,2020,20,4361502,2234692,2126810,1636438,1545550,339622,328636,34102,32544,125281,123955,6299,5909,92950,90216,1720955,1627243,386423,374918,57088,54730,158961,156271,13386,12803,1711741,1629703,1180129,1112233,313578,303743,18885,18038,120090,119080,4528,4209,74531,72400,1248032,1177967,351699,341544,34397,33145,148633,146294,9945,9439,522951,497107,456309,433317,26044,24893,15217,14506,5191,4875,1771,1700,18419,17816,472923,449276,34724,33374,22691,21585,10328,9977,3441,3364
P,8,2020,21,4306928,2207818,2099110,1621324,1530648,332651,321404,33101,31946,124041,122166,6250,5714,90451,87232,1703390,1609567,377940,365892,55775,54084,156666,153094,13466,12433,1699415,1615820,1177587,1109116,307244,297260,18473,17942,118937,117349,4481,4118,72693,70035,1243714,1172609,344267,333738,34019,33186,146509,143275,10000,9249,508403,483290,443737,421532,25407,24144,14628,14004,5104,4817,1769,1596,17758,17197,459676,436958,33673,32154,21756,20898,10157,9819,3466,3184
P,8,2020,22,4319104,2212825,2106279,1620156,1530896,334921,324017,33118,31976,130573,128511,6244,5816,87813,85063,1699521,1607990,378543,366903,55664,53890,162051,158528,13173,12296,1709653,1628964,1180564,1114128,309940,300310,18409,18066,125590,123713,4512,4199,70638,68548,1244533,1176408,345657,335503,33911,33312,152237,149040,9873,9177,503172,477315,439592,416768,24981,23707,14709,13910,4983,4798,1732,1617,17175,16515,454988,431582,32886,31400,21753,20578,9814,9488,3300,3119
P,8,2020,23,4331896,2216768,2115128,1621123,1536033,333539,323647,32811,31509,138059,135374,6258,5700,84978,82865,1697959,1610774,374980,364757,55319,53589,168816,164800,12989,12223,1717457,1641990,1184716,1122366,308938,300525,18194,17830,133119,130648,4534,4153,67956,66468,1246308,1182371,342503,334046,33681,33162,159099,155510,9715,9173,499311,473138,436407,413667,24601,23122,14617,13679,4940,4726,1724,1547,17022,16397,451651,428403,32477,30711,21638,20427,9717,9290,3274,3050
P,8,2020,24,4373601,2240363,2133238,1638764,1547561,333632,325162,32977,31267,144799,142532,6462,5950,83729,80766,1714342,1620263,373707,364610,55829,53317,175164,171596,13209,12514,1741965,1661859,1202668,1134875,309327,302400,18393,17629,139947,137765,4708,4318,66922,64872,1263177,1193368,341752,334547,34084,32949,165716,162356,9956,9460,498398,471379,436096,412686,24305,22762,14584,13638,4852,4767,1754,1632,16807,15894,451165,426895,31955,30063,21745,20368,9448,9240,3253,3054
P,8,2020,25,4473696,2294321,2179375,1671374,1574400,350907,339486,33577,32033,149494,147783,6702,6329,82267,79344,1745158,1645392,389793,378035,56811,54213,179387,176274,13593,12996,1788764,1703086,1228730,1157475,325891,316028,18979,18190,144510,143041,4927,4622,65727,63730,1287663,1214583,357234,347307,35192,33837,169958,167170,10285,9850,505557,476289,442644,416925,25016,23458,14598,13843,4984,4742,1775,1707,16540,15614,457495,430809,32559,30728,21619,20376,9429,9104,3308,3146
P,8,2020,26,4557270,2336790,2220480,1694356,1594620,366731,355012,34039,32787,154955,153461,6667,6470,80042,78130,1765731,1664203,403629,392178,57468,55579,184301,181554,13763,13144,1826937,1742167,1247226,1175847,341410,331395,19541,18726,150083,148681,4944,4774,63733,62744,1304040,1231744,370990,361567,35922,34912,175009,172500,10480,9995,509853,478313,447130,418773,25321,23617,14498,14061,4872,4780,1723,1696,16309,15386,461691,432459,32639,30611,21546,20667,9292,9054,3283,3149
P,8,2020,27,4637603,2380328,2257275,1722384,1616129,379629,365761,35404,33637,159218,160038,6942,6472,76751,75238,1790563,1682872,414224,400813,58448,56347,187772,187242,13793,13084,1865369,1778397,1270694,1196537,353782,342045,20320,19552,154394,155191,5087,4771,61092,60301,1324980,1250055,381339,370237,36448,35697,178774,178386,10482,9952,514959,478878,451690,419592,25847,23716,15084,14085,4824,4847,1855,1701,15659,14937,465583,432817,32885,30576,22000,20650,8998,8856,3311,3132
P,8,2020,28,4749608,2432013,2317595,1761494,1659005,385749,374860,36910,34322,165389,168143,7189,6648,75282,74617,1827975,1724793,418325,408527,60350,56992,193827,196115,14155,13440,1909338,1832720,1303407,1234775,359534,350060,21225,20151,160430,163152,5217,4898,59525,59684,1355912,1287424,385049,376919,37617,36282,184752,187026,10719,10166,522675,484875,458087,424230,26215,24800,15685,14171,4959,4991,1972,1750,15757,14933,472063,437369,33276,31608,22733,20710,9075,9089,3436,3274
P,8,2020,29,4839488,2463912,2375576,1785619,1698505,388122,384670,36974,33863,173579,178243,7866,7016,71752,73279,1848033,1762362,418478,417583,59326,55904,201848,206666,15082,14097,1944722,1896149,1332297,1281263,361093,358557,21064,20005,168256,172836,5758,5217,56254,58271,1381056,1331943,384547,384563,36521,35498,192376,197036,11426,10854,519190,479427,453322,417242,27029,26113,15910,13858,5323,5407,2108,1799,15498,15008,466977,430419,33931,33020,22805,20406,9472,9630,3656,3243
P,8,2020,30,4837827,2457936,2379891,1789725,1705905,380192,381434,36422,33160,176613,182949,7983,7198,67001,69245,1848143,1766422,407710,411879,57297,54480,203617,209702,14753,13827,1941910,1908650,1338684,1295928,353442,355148,20423,19658,171233,177721,5752,5380,52376,54815,1384149,1343698,374468,378935,34804,34561,194343,200606,11082,10645,516026,471241,451041,409977,26750,26286,15999,13502,5380,5228,2231,1818,14625,14430,463994,422724,33242,32944,22493,19919,9274,9096,3671,3182
P,8,2020,31,4646778,2359927,2286851,1725159,1639614,355444,360975,34693,31293,175106,183953,7747,6816,61778,64200,1778979,1695470,380373,388743,54369,51017,199916,209292,13939,13113,1868704,1841678,1295677,1251980,330138,336131,19150,18522,170067,178866,5690,5146,47982,51033,1337306,1296203,348837,357845,32553,32428,191350,200682,10634,10179,491223,445173,429482,387634,25306,24844,15543,12771,5039,5087,2057,1670,13796,13167,441673,399267,31536,30898,21816,18589,8566,8610,3305,2934
P,8,2020,32,4535913,2299471,2236442,1696626,1617304,332378,340858,34033,30506,170525,180045,7605,6846,58304,60883,1747209,1670351,355263,366869,52484,49362,194528,204181,13723,12852,1810814,1797105,1268117,1234388,308163,316674,18447,17710,165675,175209,5533,5160,44879,47964,1306882,1276098,325071,336631,30771,30861,186230,195896,10342,9971,488657,439337,428509,382916,24215,24184,15586,12796,4850,4836,2072,1686,13425,12919,440327,394253,30192,30238,21713,18501,8298,8285,3381,2881
P,8,2020,33,4439072,2250481,2188591,1673204,1590546,316019,326719,32672,29450,166482,176543,7560,6732,54544,58601,1720479,1641608,337371,351497,50397,48032,188794,199751,13267,12455,1770851,1756207,1251535,1213241,292810,303238,17533,17058,161715,171897,5443,5002,41815,45771,1287524,1252977,308452,322036,29399,29881,180841,191817,10021,9554,479630,432384,421669,377305,23209,23481,15139,12392,4767,4646,2117,1730,12729,12830,432955,388631,28919,29461,20998,18151,7953,7934,3246,2901
P,8,2020,34,4446141,2251208,2194933,1683805,1604302,308001,321561,32425,29444,166481,176857,7627,6792,52869,55977,1729661,1652786,328111,344794,49758,47742,188205,198984,13331,12428,1768206,1761354,1258760,1225260,284832,298184,17015,16790,161724,172339,5455,5131,40420,43650,1293644,1262878,299392,315767,28601,29559,180277,191243,9990,9654,483002,433579,425045,379042,23169,23377,15410,12654,4757,4518,2172,1661,12449,12327,436017,389908,28719,29027,21157,18183,7928,7741,3341,2774
P,8,2020,35,4471959,2256872,2215087,1695058,1622688,304693,321176,31880,29420,166516,179693,7551,6784,51174,55326,1739381,1670698,323843,343414,49175,47738,187432,201916,13110,12450,1771978,1777932,1267803,1240166,281950,297869,16475,16718,161842,175160,5351,5158,38557,42861,1300929,1277176,295559,314294,27860,29457,179647,194212,9749,9704,484894,437155,427255,382522,22743,23307,15405,12702,4674,4533,2200,1626,12617,12465,438452,393522,28284,29120,21315,18281,7785,7704,3361,2746
P,8,2020,36,4340512,2181314,2159198,1640290,1582683,289472,310010,31092,28754,164495,177902,7215,6558,48750,53291,1682469,1628818,307465,330869,47771,46773,184579,199627,12564,12150,1713032,1730127,1227358,1206739,267788,287618,16117,16214,159881,173576,5153,4897,36735,41083,1258922,1242133,280523,302890,27149,28688,176958,192101,9372,9355,468282,429071,412932,375944,21684,22392,14975,12540,4614,4326,2062,1661,12015,12208,423547,386685,26942,27979,20622,18085,7621,7526,3192,2795
P,8,2020,37,4369014,2191108,2177906,1653262,1599085,288867,312225,31356,29106,161709,177706,7260,6734,48654,53050,1695317,1644853,306718,332832,48117,47456,181672,199135,12603,12360,1719999,1743500,1237336,1218885,267331,289096,16101,16317,157174,173305,5242,5052,36815,40845,1268896,1253914,279944,304189,27350,29016,174147,191599,9484,9536,471109,434406,415926,380200,21536,23129,15255,12789,4535,4401,2018,1682,11839,12205,426421,390939,26774,28643,20767,18440,7525,7536,3119,2824
P,8,2020,38,4373181,2188135,2185046,1655326,1606739,287485,313785,30893,28546,159623,177333,7265,6688,47543,51955,1696419,1651492,304826,334191,47691,46759,178865,198016,12549,12201,1716681,1746096,1239071,1221705,265895,290786,15900,15786,155019,172778,5187,4951,35609,40090,1269579,1256041,278040,305791,27059,28502,171227,190394,9370,9362,471454,438950,416255,385034,21590,22999,14993,12760,4604,4555,2078,1737,11934,11865,426840,395451,26786,28400,20632,18257,7638,7622,3179,2839
P,8,2020,39,4309004,2151234,2157770,1634226,1591098,282574,310543,29806,28358,151143,170893,7050,6197,46435,50681,1674150,1634825,299488,330526,46432,46232,169852,190806,12244,11570,1691045,1725562,1227505,1211940,261800,287887,15193,15837,146605,166452,5036,4547,34906,38899,1257281,1245285,273676,302459,26327,28229,162437,183438,9131,8865,460189,432208,406721,379158,20774,22656,14613,12521,4538,4441,2014,1650,11529,11782,416869,389540,25812,28067,20105,18003,7415,7368,3113,2705
P,8,2020,40,4387100,2197196,2189904,1666564,1610422,294224,322037,30830,28655,152111,171757,7177,6445,46290,50588,1706474,1653983,311073,341957,47833,46764,170512,191517,12373,11889,1719763,1749300,1244743,1223470,272656,299022,15627,15983,147432,167265,5019,4795,34286,38765,1274044,1256577,284272,313498,26890,28639,162794,184048,9128,9175,477433,440604,421821,386952,21568,23015,15203,12672,4679,4492,2158,1650,12004,11823,432430,397406,26801,28459,20943,18125,7718,7469,3245,2714
P,8,2020,41,4133322,2061414,2071908,1566572,1524353,273314,303760,28471,26634,144015,164353,6312,5906,42730,46902,1603379,1564646,288751,322039,44156,43607,160978,182744,11147,10848,1623310,1658452,1179065,1161539,253538,282009,14680,14718,139832,160164,4443,4362,31752,35660,1206152,1191950,264190,295050,25077,26487,154124,175750,8256,8328,438104,413456,387507,362814,19776,21751,13791,11916,4183,4189,1869,1544,10978,11242,397227,372696,24561,26989,19079,17120,6854,6994,2891,2520
P,8,2020,42,4021511,2001895,2019616,1528013,1491701,261297,291864,27428,26250,138313,159268,6040,5568,40804,44965,1563029,1530211,275895,309178,42641,42872,154575,176883,10424,10252,1571651,1610934,1146505,1132384,242364,270911,14059,14432,134230,155024,4327,4109,30166,34074,1172083,1161312,252368,283202,24160,25953,147851,169980,7783,7873,430244,408682,381508,359317,18933,20953,13369,11818,4083,4244,1713,1459,10638,10891,390946,368899,23527,25976,18481,16919,6724,6903,2641,2379
P,8,2020,43,3987036,1979050,2007986,1513134,1484812,256618,289134,27505,26102,136694,158694,5866,5584,39233,43660,1546864,1522057,270506,305775,42414,42546,152189,175819,10189,10246,1554613,1599561,1136339,1124633,238394,268477,14302,14697,132471,154557,4149,4090,28958,33107,1160931,1152622,247760,280293,24317,26188,145419,169005,7538,7805,424437,408425,376795,360179,18224,20657,13203,11405,4223,4137,1717,1494,10275,10553,385933,369435,22746,25482,18097,16358,6770,6814,2651,2441
P,8,2020,44,3853704,1912197,1941507,1459289,1436445,245996,276694,26489,25074,137354,157134,5484,5255,37585,40905,1491641,1471263,258887,292086,40888,40665,152342,173286,9701,9585,1498530,1540620,1091536,1082202,228369,256709,13634,13832,133355,153034,3937,3863,27699,30980,1115093,1108307,236948,267559,23260,24738,145982,166693,7266,7347,413667,400887,367753,354243,17627,19985,12855,11242,3999,4100,1547,1392,9886,9925,376548,362956,21939,24527,17628,15927,6360,6593,2435,2238
P,8,2020,45,3951420,1964152,1987268,1503523,1474379,251385,282744,26462,25462,141501,159952,5641,5085,35640,39646,1533908,1508092,263554,297334,40396,40688,155729,175723,9613,9208,1548579,1585414,1132214,1117730,234410,263531,13607,14198,137539,155968,4103,3757,26706,30230,1154715,1143168,242756,273801,23111,24904,149652,169462,7297,7074,415573,401854,371309,356649,16975,19213,12855,11264,3962,3984,1538,1328,8934,9416,379193,364924,20798,23533,17285,15784,6077,6261,2316,2134
P,8,2020,46,3847898,1905498,1942400,1459595,1442767,242379,275193,25807,24651,138574,156920,5200,4972,33943,37897,1488486,1474800,253830,289098,39253,39471,152128,171924,9036,8971,1508913,1553082,1104427,1096194,226618,257003,13349,13877,134985,153146,3838,3688,25696,29174,1126069,1120562,234521,266969,22658,24481,146619,166061,6947,6922,396585,389318,355168,346573,15761,18190,12458,10774,3589,3774,1362,1284,8247,8723,362417,354238,19309,22129,16595,14990,5509,5863,2089,2049
P,8,2020,47,3871901,1909752,1962149,1462762,1457574,245732,280811,25236,24837,137517,156825,5096,4898,33409,37204,1491094,1488959,256677,294305,38626,39614,150999,171589,8850,8794,1524738,1579464,1117603,1116741,230542,263051,13317,14128,134019,153077,3779,3663,25478,28804,1138963,1140758,238094,272750,22716,24886,145676,165805,6829,6823,385014,382685,345159,340833,15190,17760,11919,10709,3498,3748,1317,1235,7931,8400,352131,348201,18583,21555,15910,14728,5323,5784,2021,1971
P,8,2020,48,4030912,1990226,2040686,1535317,1527948,254264,289510,25728,24835,136690,156357,5070,4862,33157,37174,1563306,1559282,264900,302672,39510,40103,149848,170880,8811,8818,1608894,1661759,1193113,1189983,239429,272134,13821,14360,133135,152731,3769,3617,25627,28934,1214478,1214081,246958,281611,23770,25562,144536,165358,6807,6866,381332,378927,342204,337965,14835,17376,11907,10475,3555,3626,1301,1245,7530,8240,348828,345201,17942,21061,15740,14541,5312,5522,2004,1952
P,8,2020,49,4250594,2097260,2153334,1637001,1631540,262612,301570,25913,25616,132770,151765,5050,4933,33914,37910,1665703,1663498,273392,314838,40325,41565,146008,166222,8973,9118,1720023,1777663,1298455,1296751,247887,284292,14364,14971,129204,148166,3724,3697,26389,29786,1320564,1321598,255501,293943,24923,26954,140681,160674,6932,7152,377237,375671,338546,334789,14725,17278,11549,10645,3566,3599,1326,1236,7525,8124,345139,341900,17891,20895,15402,14611,5327,5548,2041,1966
P,8,2020,50,4319789,2137932,2181857,1674164,1661829,266045,300247,26158,25428,132955,152172,5156,5082,33454,37099,1702431,1692888,276631,313097,40593,41390,145710,166331,9132,9291,1759432,1812411,1334607,1332162,251153,283505,14375,15194,129429,148520,3863,3863,26005,29167,1356320,1356329,258682,292902,24981,27188,140427,160690,7145,7345,378500,369446,339557,329667,14892,16742,11783,10234,3526,3652,1293,1219,7449,7932,346111,336559,17949,20195,15612,14202,5283,5641,1987,1946
P,8,2020,51,4102635,2026913,2075722,1595133,1590302,246378,279366,24720,24120,124989,143128,4787,4781,30906,34025,1621319,1618824,255736,290723,38493,39298,136758,155916,8369,8582,1673261,1729072,1277454,1280789,232582,263735,13930,14453,121775,139730,3607,3626,23913,26739,1297510,1302982,239054,271890,24077,25934,131940,150799,6542,6765,353652,346650,317679,309513,13796,15631,10790,9667,3214,3398,1180,1155,6993,7286,323809,315842,16682,18833,14416,13364,4818,5117,1827,1817
P,8,2020,52,3987883,1966614,2021269,1546113,1545945,244238,277834,23999,23466,118786,137249,4535,4596,28943,32179,1570423,1572702,252952,288524,37197,38041,129727,149205,7915,8419,1625646,1686263,1239972,1246529,230667,262588,13452,14322,115781,134100,3372,3462,22402,25262,1258537,1267266,236682,270261,23269,25424,125231,144440,6178,6647,340968,335006,306141,299416,13571,15246,10547,9144,3005,3149,1163,1134,6541,6917,311886,305436,16270,18263,13928,12617,4496,4765,1737,1772
P,8,2020,53,3982628,1957108,2025520,1549967,1562332,241824,277563,23255,23388,109657,126484,4571,4569,27834,31184,1573359,1588273,250085,288145,36292,37864,119923,137582,7878,8207,1630989,1701850,1256702,1273065,228988,262693,13475,14603,106720,123507,3444,3473,21660,24509,1274667,1293198,234683,270302,23264,25678,115593,133069,6233,6529,326119,323670,293265,289267,12836,14870,9780,8785,2937,2977,1127,1096,6174,6675,298692,295075,15402,17843,13028,12186,4330,4513,1645,1678
P,8,2020,54,4032160,1979965,2052195,1565450,1582144,249078,284931,23528,23568,109952,126273,4446,4553,27511,30726,1588290,1607628,257302,295065,36742,38244,119860,137170,7818,8173,1658967,1734437,1277098,1298207,236068,270386,13810,14917,107146,123254,3396,3538,21449,24135,1294640,1317986,241713,277627,23905,26232,115660,132597,6226,6549,320998,317758,288352,283937,13010,14545,9718,8651,2806,3019,1050,1015,6062,6591,293650,289642,15589,17438,12837,12012,4200,4573,1592,1624
P,8,2020,55,4257784,2087823,2169961,1658350,1682683,260329,297769,24472,24698,111778,128350,4656,4734,28238,31727,1681924,1708926,268503,308096,38257,40111,121919,139383,8091,8511,1765273,1850031,1368471,1396676,247410,283091,14768,16039,108912,125350,3623,3716,22089,25159,1386652,1417220,253063,290554,25248,28123,117706,134857,6492,6886,322550,319930,289879,286007,12919,14678,9704,8659,2866,3000,1033,1018,6149,6568,295272,291706,15440,17542,13009,11988,4213,4526,1599,1625
P,8,2020,56,4347986,2121481,2226505,1695746,1737763,257629,297364,24256,24844,111323,130318,4391,4628,28136,31588,1719142,1763865,265568,307178,38401,40700,121297,141294,7863,8379,1815045,1915662,1420506,1459860,245159,283057,14976,16270,108663,127528,3422,3643,22319,25304,1438842,1480480,250714,290159,26017,28952,117320,137044,6331,6814,306436,310843,275240,277903,12470,14307,9280,8574,2660,2790,969,985,5817,6284,280300,283385,14854,17019,12384,11748,3977,4250,1532,1565
P,8,2020,57,4331418,2106821,2224597,1688099,1742786,251725,291861,23721,24295,111471,129873,4184,4508,27621,31274,1711110,1768528,259309,301641,37695,40183,121278,140479,7493,8206,1816815,1926998,1427509,1476784,239996,278439,14935,16093,108861,127052,3289,3581,22225,25049,1445838,1497133,245353,285536,26017,28801,117462,136213,6123,6695,290006,297599,260590,266002,11729,13422,8786,8202,2610,2821,895,927,5396,6225,265272,271395,13956,16105,11678,11382,3816,4266,1370,1511
P,8,2020,58,4311315,2092657,2218658,1689088,1751547,246466,288137,23021,24071,102630,119773,4276,4468,27176,30662,1711813,1776705,253733,297717,36832,39982,112276,130060,7629,8110,1814903,1933323,1439272,1496261,235363,275590,14676,16109,100212,117091,3429,3561,21951,24711,1457447,1516313,240498,282539,25726,28968,108652,126006,6283,6603,277754,285335,249816,255286,11103,12547,8345,7962,2418,2682,847,907,5225,5951,254366,260392,13235,15178,11106,11014,3624,4054,1346,1507
P,8,2020,59,4341050,2099612,2241438,1705006,1778417,243582,287663,22459,23963,97622,117152,4075,4235,26868,30008,1727397,1803030,250705,296793,36418,39872,107093,127139,7310,7801,1836167,1967367,1468245,1533060,233067,275426,14523,16547,95259,114571,3274,3414,21799,24349,1486200,1552793,238148,282146,25749,29507,103554,123223,6015,6409,263445,274071,236761,245357,10515,12237,7936,7416,2363,2581,801,821,5069,5659,241197,250237,12557,14647,10669,10365,3539,3916,1295,1392
P,8,2020,60,4379253,2119356,2259897,1713900,1785624,249277,292932,22737,24067,102530,123186,4143,4273,26769,29815,1736320,1809986,256281,302138,36671,39840,111922,133061,7337,7793,1855246,1986292,1476559,1540622,238645,280751,14743,16674,100185,120580,3326,3474,21788,24191,1494622,1560134,243646,287548,25995,29529,108463,129117,6025,6450,264110,273605,237341,245002,10632,12181,7994,7393,2345,2606,817,799,4981,5624,241698,249852,12635,14590,10676,10311,3459,3944,1312,1343
P,8,2020,61,4230806,2037935,2192871,1657484,1742554,235403,280257,21007,22605,95090,115464,3834,3927,25117,28064,1678423,1765658,241872,288637,34332,37891,103893,124552,6741,7108,1799436,1941195,1443093,1517183,225784,268943,13892,15738,92948,113094,3114,3224,20605,23013,1460146,1535930,230437,275147,24762,28366,100698,121039,5580,5945,238499,251676,214391,225371,9619,11314,7115,6867,2142,2370,720,703,4512,5051,218277,229728,11435,13490,9570,9525,3195,3513,1161,1163
P,8,2020,62,4165952,1998738,2167214,1631356,1729830,225047,269538,19832,21790,94753,115223,3590,3821,24160,27012,1651449,1751937,231316,277672,32795,36614,103078,123942,6371,6822,1777557,1929011,1432786,1516398,215835,258774,13350,15440,92778,113094,2921,3123,19887,22182,1449170,1534370,220355,264809,24033,27696,100159,120692,5281,5694,221181,238203,198570,213432,9212,10764,6482,6350,1975,2129,669,698,4273,4830,202279,217567,10961,12863,8762,8918,2919,3250,1090,1128
P,8,2020,63,4119739,1967861,2151878,1610863,1721287,218924,267436,19602,21193,91661,112097,3473,3617,23338,26248,1630247,1742853,225024,275248,32365,36077,99514,120115,6145,6589,1755694,1920494,1420385,1513815,210200,257007,13122,15056,89797,110081,2858,2952,19332,21583,1436283,1531337,214657,262803,23689,27475,96813,117042,5163,5481,212167,231384,190478,207472,8724,10429,6480,6137,1864,2016,615,665,4006,4665,193964,211516,10367,12445,8676,8602,2701,3073,982,1108
P,8,2020,64,3963900,1884583,2079317,1544469,1662718,206894,256307,18305,20394,89666,111167,3206,3465,22043,25266,1562861,1683430,212563,263799,30359,34723,97000,119003,5757,6271,1684875,1858451,1365261,1464688,198639,246377,12287,14654,87878,109077,2625,2897,18185,20758,1380292,1481519,202696,251898,22237,26619,94382,115880,4817,5278,199708,220866,179208,198030,8255,9930,6018,5740,1788,2090,581,568,3858,4508,182569,201911,9867,11901,8122,8104,2618,3123,940,993
