UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
P,8,2018,40,4029036,2008769,2020267,1535048,1494622,262062,291807,27613,26373,137097,156958,6052,5532,40897,44975,1570130,1533136,276650,309081,42912,43026,153397,174597,10450,10220,1577427,1612176,1152374,1135681,243246,271028,14192,14515,132991,152718,4327,4074,30297,34160,1178054,1164684,253308,283353,24365,26077,146640,167699,7799,7842,431342,408091,382674,358941,18816,20779,13421,11858,4106,4240,1725,1458,10600,10815,392076,368452,23342,25728,18547,16949,6757,6898,2651,2378
P,8,2018,41,3996231,1986311,2009920,1520588,1488271,257329,289418,27694,26208,135475,156767,5886,5573,39339,43683,1554391,1525524,271226,306026,42669,42695,151021,173914,10239,10244,1560429,1601723,1142265,1128130,239235,268912,14426,14781,131242,152630,4158,4082,29103,33188,1166966,1156181,248662,280764,24506,26314,144237,167099,7576,7805,425882,408197,378323,360141,18094,20506,13268,11427,4233,4137,1728,1491,10236,10495,387425,369343,22564,25262,18163,16381,6784,6815,2663,2439
P,8,2018,42,3864192,1919977,1944215,1467155,1440241,246820,277056,26702,25146,136084,155610,5495,5261,37721,40901,1499614,1475042,259739,292417,41182,40781,151133,171759,9725,9599,1504427,1543325,1097554,1085753,229271,257249,13753,13903,132074,151507,3936,3871,27839,31042,1121222,1111903,237911,268135,23441,24856,144754,165165,7275,7362,415550,400890,369601,354488,17549,19807,12949,11243,4010,4103,1559,1390,9882,9859,378392,363139,21828,24282,17741,15925,6379,6594,2450,2237
P,8,2018,43,3964821,1973913,1990908,1512619,1478668,252751,283202,26696,25544,140425,158799,5631,5081,35791,39614,1543122,1512347,264954,297754,40732,40799,154694,174553,9616,9207,1555894,1588923,1139017,1121662,235779,264137,13752,14272,136436,154823,4078,3755,26832,30274,1161612,1147137,244183,274434,23322,25022,148577,168301,7281,7073,418019,401985,373602,357006,16972,19065,12944,11272,3989,3976,1553,1326,8959,9340,381510,365210,20771,23320,17410,15777,6117,6252,2335,2134
P,8,2018,44,3863901,1916727,1947174,1469575,1447742,244072,275841,26051,24737,137751,156032,5184,4958,34094,37864,1498590,1479735,255562,289707,39609,39589,151333,171020,9037,8955,1517331,1557406,1111785,1100564,228297,257747,13494,13952,134139,152263,3813,3673,25803,29207,1133512,1124955,236246,267739,22873,24597,145789,165162,6936,6902,399396,389768,357790,347178,15775,18094,12557,10785,3612,3769,1371,1285,8291,8657,365078,354780,19316,21968,16736,14992,5544,5858,2101,2053
P,8,2018,45,3890329,1922271,1968058,1473585,1463342,247652,281697,25474,24933,136919,155985,5078,4878,33563,37223,1502043,1494731,258629,295174,38965,39767,150450,170747,8852,8777,1534551,1584580,1125862,1121648,232457,263999,13461,14216,133401,152218,3760,3638,25610,28861,1147329,1145704,240059,273736,22935,25026,145094,164937,6828,6802,387720,383478,347723,341694,15195,17698,12013,10717,3518,3767,1318,1240,7953,8362,354714,349027,18570,21438,16030,14741,5356,5810,2024,1975
P,8,2018,46,4052656,2004602,2048054,1547354,1534823,256468,290663,25987,24971,136415,155519,5051,4827,33327,37251,1575474,1566214,267147,303844,39874,40310,149629,170048,8814,8791,1620594,1668086,1202626,1195803,241610,273336,13997,14469,132831,151876,3749,3584,25781,29018,1224108,1219965,249197,282860,24030,25733,144281,164503,6805,6839,384008,379968,344728,339020,14858,17327,11990,10502,3584,3643,1302,1243,7546,8233,351366,346249,17950,20984,15844,14577,5348,5545,2009,1952
P,8,2018,47,4276503,2113898,2162605,1650718,1639727,265142,303149,26193,25804,132689,150998,5047,4889,34109,38038,1679575,1671784,275981,316464,40727,41840,145983,165477,8995,9087,1733852,1785790,1309490,1303851,250423,285901,14560,15099,129095,147384,3717,3668,26567,29887,1331739,1328774,258108,295602,25216,27149,140617,159903,6947,7132,380046,376815,341228,335876,14719,17248,11633,10705,3594,3614,1330,1221,7542,8151,347836,343010,17873,20862,15511,14691,5366,5574,2048,1955
P,8,2018,48,4349562,2156885,2192677,1689675,1670928,268962,302191,26465,25617,132950,151625,5152,5056,33681,37260,1718127,1702114,279608,315101,41039,41682,145768,165820,9154,9283,1775101,1822029,1346971,1340111,254102,285491,14579,15326,129398,147957,3851,3847,26200,29297,1368839,1364378,261702,294949,25293,27399,140449,160157,7157,7346,381784,370648,342704,330817,14860,16700,11886,10291,3552,3668,1301,1209,7481,7963,349288,337736,17906,20152,15746,14283,5319,5663,1997,1937
P,8,2018,49,4134540,2047164,2087376,1611689,1600058,249498,281363,25042,24286,124985,142715,4773,4762,31177,34192,1638097,1628711,258925,292771,38961,39559,136849,155558,8392,8577,1689778,1739318,1290473,1289113,235703,265816,14143,14585,121745,139309,3583,3604,24131,26891,1310699,1311421,242239,274030,24398,26146,131993,150428,6553,6759,357386,348058,321216,310945,13795,15547,10899,9701,3240,3406,1190,1158,7046,7301,327398,317290,16686,18741,14563,13413,4856,5130,1839,1818
P,8,2018,50,4021577,1988059,2033518,1563551,1556341,247693,279960,24330,23619,118716,136683,4529,4570,29240,32345,1588099,1583223,256499,290702,37673,38285,129764,148701,7950,8413,1643269,1697017,1253864,1255371,234052,264801,13675,14458,115681,133532,3357,3437,22640,25418,1272615,1276222,240142,272533,23602,25639,125225,143928,6195,6642,344790,336501,309687,300970,13641,15159,10655,9161,3035,3151,1172,1133,6600,6927,315484,307001,16357,18169,14071,12646,4539,4773,1755,1771
P,8,2018,51,4018902,1980276,2038626,1568809,1573537,245537,279917,23595,23569,109668,125778,4566,4520,28101,31305,1592411,1599559,253871,290532,36772,38132,120032,136913,7904,8179,1650387,1713559,1272035,1282852,232629,265090,13699,14753,106702,122795,3427,3423,21895,24646,1290185,1303083,238393,272756,23603,25914,115662,132391,6242,6500,329889,325067,296774,290685,12908,14827,9896,8816,2966,2983,1139,1097,6206,6659,302226,296476,15478,17776,13169,12218,4370,4522,1662,1679
P,8,2018,52,4072826,2005944,2066882,1586377,1594495,253335,287604,23882,23796,110109,125626,4451,4498,27790,30863,1609434,1620072,261634,297777,37249,38570,120122,136564,7861,8139,1680889,1747525,1294201,1309008,240266,273054,14051,15098,107282,122598,3386,3478,21703,24289,1311939,1328898,245990,280359,24276,26511,115888,131977,6250,6510,325055,319357,292176,285487,13069,14550,9831,8698,2827,3028,1065,1020,6087,6574,297495,291174,15644,17418,12973,12059,4234,4587,1611,1629
P,8,2018,53,4305442,2118068,2187374,1682599,1697132,265375,300903,24871,24972,111976,127743,4671,4700,28576,31924,1706444,1723520,273646,311290,38840,40512,122234,138842,8148,8497,1791094,1865577,1388578,1409368,252368,286196,15066,16253,109094,124728,3624,3681,22364,25351,1406976,1430055,258105,293732,25690,28447,117983,134294,6527,6868,326974,321797,294021,287764,13007,14707,9805,8719,2882,3015,1047,1019,6212,6573,299468,293465,15541,17558,13150,12065,4251,4548,1621,1629
P,8,2018,54,4400870,2154804,2246066,1722424,1753922,263206,300917,24683,25135,111562,129683,4409,4611,28520,31798,1746127,1780182,271260,310787,39042,41131,121660,140721,7920,8387,1843925,1933305,1443064,1474254,250632,286573,15304,16487,108878,126875,3428,3626,22619,25490,1461631,1495016,256278,293742,26506,29282,117642,136440,6372,6819,310879,312761,279360,279668,12574,14344,9379,8648,2684,2808,981,985,5901,6308,284496,285166,14982,17045,12536,11849,4018,4281,1548,1568
P,8,2018,55,4387670,2142079,2245591,1716211,1760110,257756,295736,24160,24587,111714,129160,4203,4498,28035,31500,1739556,1786024,265468,305587,38352,40615,121658,139831,7558,8222,1847805,1946061,1451679,1492350,245933,282262,15274,16313,109076,126328,3296,3569,22547,25239,1470257,1512842,251384,289425,26523,29131,117795,135538,6170,6701,294274,299530,264532,267760,11823,13474,8886,8274,2638,2832,907,929,5488,6261,269299,273182,14084,16162,11829,11484,3863,4293,1388,1521
P,8,2018,56,4371323,2130161,2241162,1719058,1770108,252932,292259,23468,24376,102830,119060,4299,4459,27574,30900,1742100,1795446,260314,301914,37497,40432,112608,129420,7701,8128,1848290,1953956,1465417,1513106,241736,279672,15027,16343,100394,116366,3443,3544,22273,24925,1483839,1533319,246965,286697,26250,29326,108946,125343,6340,6616,281871,287206,253641,257002,11196,12587,8441,8033,2436,2694,856,915,5301,5975,258261,262127,13349,15217,11247,11106,3662,4077,1361,1512
P,8,2018,57,4406706,2140676,2266030,1737983,1798631,250505,292118,22908,24281,97914,116528,4106,4224,27260,30248,1760684,1823424,257741,301312,37094,40344,107505,126592,7390,7821,1872957,1989973,1497210,1551438,239901,279852,14886,16798,95536,113929,3297,3394,22127,24562,1515419,1571329,245082,286644,26299,29887,103935,122644,6080,6411,267719,276057,240773,247193,10604,12266,8022,7483,2378,2599,809,830,5133,5686,245265,252095,12659,14668,10795,10457,3570,3948,1310,1410
P,8,2018,58,4451357,2164544,2286813,1750012,1807570,256990,297940,23228,24404,102953,122561,4173,4262,27188,30076,1772766,1832125,264105,307223,37400,40340,112488,132520,7416,7815,1895651,2010980,1508182,1560487,246253,285731,15131,16939,100588,119939,3346,3454,22151,24430,1526530,1580172,251358,292609,26581,29935,108992,128552,6086,6461,268893,275833,241830,247083,10737,12209,8097,7465,2365,2622,827,808,5037,5646,246236,251953,12747,14614,10819,10405,3496,3968,1330,1354
P,8,2018,59,4305820,2084773,2221047,1694947,1765568,243406,285458,21516,22939,95503,114830,3856,3921,25545,28331,1716223,1788873,249988,293913,35079,38390,104459,124006,6817,7133,1841441,1967199,1476058,1538135,233664,274139,14278,16009,93336,112443,3123,3210,20982,23263,1493405,1557070,238423,280424,25350,28782,101223,120469,5636,5958,243332,253848,218889,227433,9742,11319,7238,6930,2167,2387,733,711,4563,5068,222818,231803,11565,13489,9729,9608,3236,3537,1181,1175
P,8,2018,60,4244600,2047590,2197010,1670497,1754145,233325,274881,20355,22130,95201,114770,3610,3821,24602,27263,1690937,1776434,239719,283084,33568,37117,103673,123570,6444,6856,1821651,1956551,1467546,1538544,223980,264117,13742,15721,93194,112614,2928,3115,20261,22440,1484221,1556708,228604,270240,24635,28131,100706,120287,5330,5714,225939,240459,202951,215601,9345,10764,6613,6409,2007,2156,682,706,4341,4823,206716,219726,11115,12844,8933,8986,2967,3283,1114,1142
P,8,2018,61,4202506,2019045,2183461,1651901,1746911,227590,273055,20151,21544,92084,111841,3508,3617,23811,26493,1671655,1768656,233827,280932,33183,36603,100094,119925,6234,6623,1802194,1949698,1457135,1537196,218730,262594,13535,15340,90181,109801,2880,2943,19733,21824,1473343,1554899,223297,268469,24328,27919,97335,116819,5231,5498,216851,233763,194766,209715,8860,10461,6616,6204,1903,2040,628,674,4078,4669,198312,213757,10530,12463,8855,8684,2759,3106,1003,1125
P,8,2018,62,4049983,1937684,2112299,1587024,1689323,215826,262165,18866,20770,90190,111007,3247,3475,22531,25559,1605796,1710255,221626,269741,31195,35288,97693,118929,5856,6318,1733157,1889007,1403410,1489064,207420,252169,12709,14955,88358,108897,2652,2900,18608,21022,1418769,1506091,211589,257779,22894,27085,95014,115773,4894,5312,204527,223292,183614,200259,8406,9996,6157,5815,1832,2110,595,575,3923,4537,187027,204164,10037,11962,8301,8203,2679,3156,962,1006
P,8,2018,63,3993996,1906101,2087895,1566682,1676375,207517,253371,18169,19720,88969,110787,3093,3383,21671,24259,1584600,1696142,213096,260589,30211,33366,96144,118381,5622,6154,1709340,1871237,1389390,1481199,199471,244063,12518,14295,87261,108860,2564,2793,18136,20027,1404247,1497273,203583,249438,22640,25721,93672,115519,4753,5180,196761,216658,177292,195176,8046,9308,5651,5425,1708,1927,529,590,3535,4232,180353,198869,9513,11151,7571,7645,2472,2862,869,974
P,8,2018,64,3835656,1819271,2016385,1504439,1627795,191833,239834,16674,18484,83575,104463,2830,3160,19920,22649,1521060,1646231,196883,246503,28003,31583,90004,111249,5010,5761,1640879,1815889,1343462,1446795,184429,231389,11719,13597,82127,102676,2360,2608,16782,18824,1357346,1461913,188153,236384,21365,24658,87859,108657,4273,4870,178392,200496,160977,181000,7404,8445,4955,4887,1448,1787,470,552,3138,3825,163714,184318,8730,10119,6638,6925,2145,2592,737,891
P,8,2018,65,3669603,1733881,1935722,1441665,1571576,176281,223503,15489,17123,79206,99296,2688,2894,18552,21330,1457105,1589032,180840,229651,26084,29538,85192,105757,4781,5327,1569929,1748961,1293723,1402698,169565,215582,10930,12693,77801,97702,2262,2425,15648,17861,1306650,1417126,172903,220251,19956,23249,83151,103381,4088,4549,163952,186761,147942,168878,6716,7921,4559,4430,1405,1594,426,469,2904,3469,150455,171906,7937,9400,6128,6289,2041,2376,693,778
P,8,2018,66,3530261,1664564,1865697,1391457,1519692,164157,212024,14147,16087,75138,95617,2561,2778,17104,19499,1405652,1535681,168423,217587,24054,27691,80527,101289,4569,5010,1513153,1691744,1254466,1362363,158074,204603,10139,11950,73852,94104,2166,2346,14456,16378,1266354,1375623,161244,208830,18585,21892,78679,99094,3907,4272,151411,173953,136991,157329,6083,7421,4008,4137,1286,1513,395,432,2648,3121,139298,160058,7179,8757,5469,5799,1848,2195,662,738
P,8,2018,67,3398748,1595258,1803490,1334404,1467869,158515,207685,13573,15365,70241,91473,2333,2559,16192,18539,1347839,1483008,162522,213137,23158,26512,75204,96704,4196,4666,1450544,1636661,1203169,1317040,152742,200612,9844,11341,69065,89961,1999,2167,13725,15540,1214457,1329549,155732,204776,18060,20898,73500,94523,3646,3989,144714,166829,131235,150829,5773,7073,3729,4024,1176,1512,334,392,2467,2999,133382,153459,6790,8361,5098,5614,1704,2181,550,677
P,8,2018,68,3304720,1549981,1754739,1291353,1424107,153699,200759,13214,14719,73620,94747,2385,2532,15710,17875,1304376,1438603,157639,206030,22543,25285,78405,100026,4201,4625,1411843,1592229,1166201,1276968,148099,193753,9671,11021,72516,93316,2000,2168,13356,15003,1177193,1288990,151063,197752,17665,20090,76791,97915,3620,3983,138138,162510,125152,147139,5600,7006,3543,3698,1104,1431,385,364,2354,2872,127183,149613,6576,8278,4878,5195,1614,2111,581,642
P,8,2018,69,3198500,1496884,1701616,1259148,1395002,140346,186306,12382,13711,68246,87366,2274,2463,14488,16768,1271193,1408752,143827,191136,21061,23871,72636,92027,3968,4347,1370169,1552215,1144130,1259373,135384,180036,9110,10338,67207,86143,1934,2102,12404,14223,1154374,1270927,138001,183738,16662,19188,71120,90232,3415,3750,126715,149401,115018,135629,4962,6270,3272,3373,1039,1223,340,361,2084,2545,116819,137825,5826,7398,4399,4683,1516,1795,553,597
P,8,2018,70,3138878,1467008,1671870,1243866,1382922,131378,175998,11500,12972,64526,81651,2033,2266,13705,16061,1255275,1396179,134736,180485,19768,22722,68562,86119,3602,4083,1347379,1529514,1135145,1253595,126672,170154,8566,9838,63572,80440,1729,1937,11695,13550,1144786,1264643,129237,173568,15721,18283,67162,84356,3131,3527,119629,142356,108721,129327,4706,5844,2934,3134,954,1211,304,329,2010,2511,110489,131536,5499,6917,4047,4439,1400,1763,471,556
P,8,2018,71,3265060,1524431,1740629,1314204,1467936,123322,165870,11508,12570,59686,76194,1924,1993,13787,16066,1325785,1481328,126584,170331,20116,22595,63492,80455,3489,3708,1411765,1604140,1211577,1343556,119147,160393,8665,9683,58816,75048,1649,1700,11911,13760,1221536,1354918,121670,163879,16258,18462,62165,78815,3024,3229,112666,136489,102627,124380,4175,5477,2843,2887,870,1146,275,293,1876,2306,104249,126410,4914,6452,3858,4133,1327,1640,465,479
P,8,2018,72,2441586,1130341,1311245,961049,1088086,96778,133713,8797,10069,51395,64986,1729,1779,10593,12612,969939,1098503,99303,137154,15112,17518,54542,68669,3015,3276,1034170,1191214,873412,978838,93054,128644,6463,7581,50674,64012,1498,1532,9069,10607,880991,987507,94941,131251,11974,13964,53479,67239,2625,2864,96171,120031,87637,109248,3724,5069,2334,2488,721,974,231,247,1524,2005,88948,110996,4362,5903,3138,3554,1063,1430,390,412
P,8,2018,73,2335126,1073778,1261348,912902,1046708,92831,130035,8186,9574,48421,61511,1500,1682,9938,11838,921227,1056504,95184,133260,14120,16598,51341,64920,2771,3093,983442,1148293,830416,943415,89496,125497,6079,7267,47693,60627,1284,1441,8474,10046,837444,951657,91258,127947,11225,13361,50289,63622,2411,2685,90336,113055,82486,103293,3335,4538,2107,2307,728,884,216,241,1464,1792,83783,104847,3926,5313,2895,3237,1052,1298,360,408
P,8,2018,74,2257410,1030987,1226423,882861,1026939,85214,120991,7576,8864,44857,56782,1364,1499,9115,11348,890516,1036329,87299,124161,13058,15712,47522,59912,2509,2866,950229,1121600,809031,931056,82106,116954,5702,6733,44288,55923,1192,1291,7910,9643,815629,938967,83725,119390,10557,12695,46671,58674,2219,2513,80758,104823,73830,95883,3108,4037,1874,2131,569,859,172,208,1205,1705,74887,97362,3574,4771,2501,3017,851,1238,290,353
P,8,2018,75,2293000,1041649,1251351,902457,1060958,80924,118274,7013,8431,41406,51432,1216,1333,8633,10923,909763,1070076,82889,121234,12358,15122,43760,54347,2268,2589,966505,1151091,833654,969409,78060,114194,5407,6408,40819,50682,1071,1144,7494,9254,839995,977082,79552,116397,10171,12267,42891,53214,1997,2265,75144,100260,68803,91549,2864,4080,1606,2023,587,750,145,189,1139,1669,69768,92994,3337,4837,2187,2855,869,1133,271,324
P,8,2018,76,1991080,896824,1094256,771323,920727,71505,105560,6258,7454,39003,49838,1048,1239,7687,9438,777737,928583,73292,108077,10990,13234,41194,52414,1952,2287,829665,1004155,709792,838048,68928,102148,4835,5680,38517,49149,908,1036,6685,8094,715346,844728,70319,104087,9033,10756,40469,51427,1707,1980,67159,90101,61531,82679,2577,3412,1423,1774,486,689,140,203,1002,1344,62391,83855,2973,3990,1957,2478,725,987,245,307
P,8,2018,77,1793960,798816,995144,685611,835219,64084,98117,5661,6788,35638,45228,981,1068,6841,8724,691372,842468,65621,100456,9819,12086,37637,47681,1807,2079,737197,911476,629105,758352,61761,94921,4372,5265,35192,44591,866,905,5901,7442,634049,764498,62916,96715,8045,9893,36965,46735,1595,1799,61619,83668,56506,76867,2323,3196,1289,1523,446,637,115,163,940,1282,57323,77970,2705,3741,1774,2193,672,946,212,280
P,8,2018,78,1670436,737860,932576,630251,779894,60439,93573,5264,6415,34560,43474,937,1114,6409,8106,635613,786639,61907,95786,9060,11270,36533,45723,1711,2062,679188,851947,576461,705913,58247,90416,4011,4939,34100,42872,808,914,5561,6893,581102,711595,59368,92104,7351,9159,35867,44854,1501,1748,58672,80629,53790,73981,2192,3157,1253,1476,460,602,129,200,848,1213,54511,75044,2539,3682,1709,2111,666,869,210,314
P,8,2018,79,1544599,679425,865174,583950,728727,53623,83605,4498,5688,31007,38763,761,1022,5586,7369,588674,734857,54899,85552,7820,10087,32674,40865,1435,1915,626083,791023,534969,660550,51566,80717,3420,4392,30634,38214,652,872,4842,6278,539033,665761,52541,82177,6349,8229,32124,40058,1268,1644,53342,74151,48981,68177,2057,2888,1078,1296,373,549,109,150,744,1091,49641,69096,2358,3375,1471,1858,550,807,167,271
P,8,2018,80,1454775,631439,823336,544198,694963,48630,78847,4137,5449,28526,36469,735,931,5213,6677,548587,700520,49824,80664,7256,9344,30085,38399,1330,1718,582447,753650,499100,630984,46844,76092,3209,4199,28172,35977,621,757,4501,5641,502868,635644,47745,77465,5960,7583,29559,37657,1140,1441,48992,69686,45098,63979,1786,2755,928,1250,354,492,114,174,712,1036,45719,64876,2079,3199,1296,1761,526,742,190,277
P,8,2018,81,1317383,564057,753326,485916,635460,43495,72292,3617,4801,25740,33736,652,842,4637,6195,489884,640637,44561,73955,6334,8398,27172,35528,1169,1596,519537,689156,444937,576446,41818,69812,2772,3659,25434,33238,558,701,4018,5300,448360,580838,42611,71092,5188,6807,26717,34827,1015,1370,44520,64170,40979,59014,1677,2480,845,1142,306,498,94,141,619,895,41524,59799,1950,2863,1146,1591,455,701,154,226
P,8,2018,82,1225326,517175,708151,445916,597537,40057,68686,3250,4450,23227,31122,563,733,4162,5623,449415,602205,40999,70241,5650,7764,24539,32720,1076,1356,476127,648254,408042,542347,38510,66409,2511,3401,22955,30698,488,622,3621,4777,411080,546282,39216,67593,4635,6277,24138,32102,945,1179,41048,59897,37874,55190,1547,2277,739,1049,272,424,75,111,541,846,38335,55923,1783,2648,1015,1487,401,618,131,177
P,8,2018,83,1145413,474520,670893,410453,567796,36074,64068,2933,4148,20830,28871,509,666,3721,5344,413594,572218,36912,65471,5069,7266,21978,30432,998,1289,436706,614039,375463,515358,34725,61950,2263,3145,20565,28456,445,553,3245,4577,378191,519117,35373,63028,4169,5888,21585,29833,882,1097,37814,56854,34990,52438,1349,2118,670,1003,265,415,64,113,476,767,35403,53101,1539,2443,900,1378,393,599,116,192
P,8,2018,84,1004116,409818,594298,354695,503200,30893,56705,2427,3505,18110,25568,478,604,3215,4716,357445,507170,31607,57970,4239,6210,19142,26998,863,1150,377344,544710,324587,457413,29794,54850,1843,2655,17897,25204,408,523,2815,4065,326987,460819,30348,55822,3461,5038,18819,26472,756,1006,32474,49588,30108,45787,1099,1855,584,850,213,364,70,81,400,651,30458,46351,1259,2148,778,1172,323,526,107,144
P,8,2018,85,929207,371271,557936,322473,473548,27220,51990,2176,3235,16180,24365,410,526,2812,4272,324866,477105,27847,53109,3743,5705,17115,25617,743,1067,342925,512713,296203,431685,26219,50332,1687,2497,15988,24052,357,456,2471,3691,298296,434739,26707,51208,3085,4682,16834,25166,656,941,28346,45223,26270,41863,1001,1658,489,738,192,313,53,70,341,581,26570,42366,1140,1901,658,1023,281,451,87,126
P,8,2018,86,857940,335444,522496,293153,446573,23435,46700,1849,2917,14150,21855,368,470,2489,3981,295277,449911,24002,47775,3224,5205,14967,22986,696,954,309583,480550,269073,407738,22615,45195,1398,2216,13970,21569,320,410,2207,3422,270953,410586,23073,46048,2623,4226,14715,22566,614,828,25861,41946,24080,38835,820,1505,451,701,180,286,48,60,282,559,24324,39325,929,1727,601,979,252,420,82,126
P,8,2018,87,779428,298266,481162,262352,414142,19634,40857,1553,2548,12225,19726,318,415,2184,3474,264218,417043,20118,41818,2757,4541,12967,20735,590,824,275036,443151,240690,378904,18919,39540,1153,1894,12096,19492,279,355,1899,2966,242310,381360,19294,40276,2208,3638,12758,20373,521,721,23230,38011,21662,35238,715,1317,400,654,129,234,39,60,285,508,21908,35683,824,1542,549,903,209,362,69,103
P,8,2018,88,717237,267255,449982,234512,386704,17830,38436,1459,2341,11250,18855,288,403,1916,3243,236141,389420,18262,39301,2538,4205,11860,19795,529,787,246265,414524,214942,353721,17155,37254,1093,1775,11142,18634,258,342,1675,2798,216363,356052,17497,37914,2041,3428,11690,19470,473,682,20990,35458,19570,32983,675,1182,366,566,108,221,30,61,241,445,19778,33368,765,1387,497,777,170,325,56,105
P,8,2018,89,612328,222247,390081,195790,336574,14243,32783,1170,1832,9189,15762,231,357,1624,2773,197158,338879,14618,33564,2106,3429,9694,16535,436,693,205063,360514,179800,309119,13690,31737,881,1383,9082,15573,203,310,1407,2392,180977,311093,13980,32355,1714,2788,9526,16258,382,610,17184,29567,15990,27455,553,1046,289,449,107,189,28,47,217,381,16181,27786,638,1209,392,641,168,277,54,83
P,8,2018,90,539470,189698,349772,167503,302843,11868,28662,974,1667,7822,13830,163,284,1368,2486,168664,304913,12165,29338,1735,3094,8272,14538,342,609,175436,324323,154173,279277,11430,27735,734,1250,7753,13667,140,241,1206,2153,155194,281049,11673,28267,1411,2516,8163,14296,300,527,14262,25449,13330,23566,438,927,240,417,69,163,23,43,162,333,13470,23864,492,1071,324,578,109,242,42,82
P,8,2018,91,462632,157936,304696,139257,264253,9914,24732,763,1459,6716,11914,136,232,1150,2106,140232,266027,10186,25294,1411,2683,7075,12506,269,484,146539,283530,128560,244657,9592,23944,602,1106,6655,11777,118,198,1012,1848,129418,246206,9809,24391,1178,2204,6978,12305,237,423,11397,21166,10697,19596,322,788,161,353,61,137,18,34,138,258,10814,19821,377,903,233,479,97,201,32,61
P,8,2018,92,384312,126680,257632,111551,223369,8036,20962,614,1190,5448,10118,104,218,927,1775,112337,224857,8262,21463,1137,2199,5733,10604,217,430,117404,239872,102901,206889,7751,20344,462,899,5392,9998,91,188,807,1554,103583,208186,7925,20748,926,1799,5645,10432,190,380,9276,17760,8650,16480,285,618,152,291,56,120,13,30,120,221,8754,16671,337,715,211,400,88,172,27,50
P,8,2018,93,320474,101484,218990,89131,190037,6380,17500,506,981,4640,8715,78,192,749,1565,89765,191348,6555,17987,919,1887,4886,9105,173,358,94266,204428,82391,176532,6170,16973,380,752,4597,8615,67,168,661,1388,82952,177689,6307,17383,749,1572,4815,8963,152,315,7218,14562,6740,13505,210,527,126,229,43,100,11,24,88,177,6813,13659,248,604,170,315,71,142,21,43
P,8,2018,94,257549,78888,178661,69099,155538,4942,13955,375,796,3823,7061,70,142,579,1169,69594,156518,5090,14291,698,1474,4011,7381,133,277,73272,167416,63855,145104,4770,13553,284,612,3788,6985,63,124,512,1038,64293,145972,4888,13832,575,1222,3955,7271,117,246,5616,11245,5244,10434,172,402,91,184,35,76,7,18,67,131,5301,10546,202,459,123,252,56,110,16,31
P,8,2018,95,199885,59661,140224,52027,121830,3740,11061,303,580,3071,5687,50,110,470,956,52424,122619,3859,11347,556,1138,3229,5930,111,227,55352,131608,47996,113805,3617,10757,232,457,3048,5639,43,97,416,853,48349,114503,3714,10996,456,965,3191,5855,94,202,4309,8616,4031,8025,123,304,71,123,23,48,7,13,54,103,4075,8116,145,351,100,173,38,75,17,25
P,8,2018,96,153272,43904,109368,38104,95162,2753,8579,211,453,2457,4339,35,103,344,732,38397,95764,2844,8802,397,869,2571,4532,82,197,40958,102834,35350,89089,2668,8348,169,360,2437,4294,30,90,304,653,35610,89624,2739,8538,332,735,2540,4470,69,172,2946,6534,2754,6073,85,231,42,93,20,45,5,13,40,79,2787,6140,105,264,65,134,31,62,13,25
P,8,2018,97,113874,31603,82271,27476,71387,1928,6468,143,348,1778,3408,28,68,250,592,27686,71870,2001,6659,275,689,1860,3562,61,144,29585,77550,25596,67006,1867,6307,109,276,1766,3380,24,62,223,519,25783,67430,1931,6469,227,583,1842,3512,53,128,2018,4721,1880,4381,61,161,34,72,12,28,4,6,27,73,1903,4440,70,190,48,106,18,50,8,16
P,8,2018,98,81185,21436,59749,18365,51270,1429,5063,102,248,1323,2705,27,47,190,416,18519,51606,1484,5199,204,480,1385,2815,56,106,20046,56321,17082,48087,1384,4937,79,202,1311,2686,22,41,168,368,17217,48382,1427,5054,169,411,1366,2783,48,89,1390,3428,1283,3183,45,126,23,46,12,19,5,6,22,48,1302,3224,57,145,35,69,19,32,8,17
